Scientific_Name,Common_Name,Vendor,Product_Type,Tags,URL,Source,Found_In_Multiple_Sources
Christmas moss,Christmas Moss on Clay,ACW,Aquatic Plant,Aquarium Plant; aquarium plants; Aquatic Plants; Availability_In Stock; Care_Easy; Collection_Aquarium Plants; decor; epiphyte; instock; Light_Low; Light_Medium; limited quantity; Low Tech; moss; Price_5.00-15.99; wabi kusa,https://buceplant.com/products/christmas-moss-on-clay,Buce Plant,Yes
Christmas moss,Christmas Moss and Java Fern on Driftwood,ACW,Moss,Aquarium Plant; aquarium plant decor; aquarium plants; Aquatic Plants; Availability_In Stock; Care_Easy; Collection_Aquarium Plants; decor; epiphyte; fern; instock; Light_Low; Light_Medium; limited quantity; Low Tech; Midground; Moss; Price_16.00-24.99,https://buceplant.com/products/christmas-moss-and-java-fern-on-driftwood,Buce Plant,Yes
Christmas moss,Christmas Moss,ACW,Moss,Aquarium Plant; aquarium plants; arrival; Availability_In Stock; Buce Friday; Care_Easy; Collection_Aquarium Plants; epiphyte; Foreground; hot; instock; Light_Low; Light_Medium; Low Tech; Moss; Price_0.99-4.99; Price_5.00-15.99; stocking stuffers & gift ideas; Summer25; wabi kusa,https://buceplant.com/products/christmas-moss,Buce Plant,Yes
Christmas moss,Christmas Moss and Anubias Barteri on Driftwood,ACW,Moss,anubias; Aquarium Plant; aquarium plant decor; aquarium plants; Aquatic Plants; Availability_In Stock; Care_Easy; Collection_Aquarium Plants; decor; epiphyte; instock; Light_Low; Light_Medium; Low tech; midground; Moss; Price_16.00-24.99,https://buceplant.com/products/christmas-moss-and-anubias-barteri-on-driftwood,Buce Plant,Yes
Christmas moss,Christmas Moss on Coconut Toad,ACW,Aquatic Plant,Aquarium Plant; aquarium plants; Aquatic Plants; Availability_In Stock; Care_Easy; Collection_Aquarium Plants; decor; epiphyte; Foreground; instock; Light_Low; Light_Medium; Low Tech; Midground; moss; Price_5.00-15.99,https://buceplant.com/products/christmas-moss-on-coconut-toad,Buce Plant,Yes
Christmas moss,Christmas Moss on Coconut Rabbit,ACW,Aquatic Plant,Aquarium Plant; aquarium plants; Aquatic Plants; Availability_In Stock; Care_Easy; Collection_Aquarium Plants; decor; epiphyte; Foreground; instock; Light_Low; Light_Medium; limited quantity; Low Tech; Midground; moss; Price_5.00-15.99,https://buceplant.com/products/christmas-moss-on-coconut-rabbit,Buce Plant,Yes
Christmas moss,Christmas Moss on Lava Stone,ACW,Aquatic Plant,Aquarium Plant; aquarium plant decor; Aquarium Plants; Aquatic Plants; Availability_In Stock; Care_Easy; Collection_Aquarium Plants; decor; epiphyte; Foreground; instock; Light_Low; Light_Medium; Low Tech; Moss; Price_5.00-15.99,https://buceplant.com/products/christmas-moss-on-lava-stone,Buce Plant,Yes
Christmas moss,Christmas Moss on Driftwood,ACW,Moss,Aquarium Plant; aquarium plant decor; Aquarium Plants; Aquatic Plants; Care_Easy; Collection_Aquarium Plants; decor; epiphyte; Light_Low; Light_Medium; Low Tech; Midground; Moss; oos; Price_5.00-15.99; Summer25,https://buceplant.com/products/christmas-moss-on-driftwood,Buce Plant,Yes
Christmas moss,Christmas Moss and Windelov Java Fern on Driftwood,ACW,Moss,Aquarium Plant; aquarium plant decor; aquarium plants; Aquatic Plants; Care_Easy; Collection_Aquarium Plants; decor; epiphyte; fern; Light_Low; Light_Medium; Low Tech; Midground; Moss; oos; Price_16.00-24.99,https://buceplant.com/products/christmas-moss-and-windelov-java-fern-on-driftwood,Buce Plant,Yes
Christmas moss,Christmas Moss on Coconut Shell Bridge,ACW,Aquatic Plant,Aquarium Plant; aquarium plants; Aquatic Plants; Care_Easy; Collection_Aquarium Plants; decor; epiphyte; foreground; Light_Low; Light_Medium; Low Tech; midground; moss; oos; Price_5.00-15.99; wabi kusa,https://buceplant.com/products/christmas-moss-on-coconut-rabbit-shell,Buce Plant,Yes
Christmas moss,Christmas Moss Aquatic Farmer Tissue Culture,Aquatic Farmer,Tissue Culture,Brand_Aquatic Farmer; Care_Easy; Collection_Aquarium Plants; Collection_Tissue Culture; Light_Low; Light_Medium; Moss; oos; Price_5.00-15.99; tissue culture,https://buceplant.com/products/christmas-moss-aquatic-farmer-tissue-culture,Buce Plant,Yes
Christmas moss,Christmas Moss Wreath,ACW,Aquatic Plant,Aquarium Plant; aquarium plants; Aquatic Plants; Care_Easy; Collection_Aquarium Plants; decor; epiphyte; foreground; Light_Low; Light_Medium; Low Tech; midground; moss; oos; Price_5.00-15.99,https://buceplant.com/products/christmas-moss-wreath,Buce Plant,Yes
Christmas moss,Christmas Moss on Stainless Steel,ACW,Aquatic Plant,Aquarium Plant; aquarium plant decor; aquarium plants; Aquatic Plants; Buce Friday; Care_Easy; Collection_Aquarium Plants; epiphyte; Foreground; Light_Low; Light_Medium; Low Tech; moss; oos; Price_16.00-24.99; Price_25.00-39.99; Price_40.00-59.99; Price_5.00-15.99,https://buceplant.com/products/christmas-moss-on-stainless-steel,Buce Plant,Yes
Christmas moss,Christmas Moss on Foresta Mat,ACW,Aquatic Plant,aquarium plant decor; aquarium plants; Brand_Ultum Nature Systems; Care_Easy; Collection_Aquarium Plants; decor; Light_Low; Light_Medium; Moss; oos; Price_5.00-15.99,https://buceplant.com/products/christmas-moss-foresta-mat,Buce Plant,Yes
Christmas moss,Christmas Moss on Fiber Mat,ACW,Aquatic Plant,aquarium plant decor; aquarium plants; Care_Easy; Care_Medium; Collection_Aquarium Plants; Light_Low; Light_Medium; Low Tech; Moss; oos; Price_5.00-15.99,https://buceplant.com/products/christmas-moss-on-fiber-mat,Buce Plant,Yes
Corkscrew vallisneria,Corkscrew Vallisneria,Plants,Live Plants,African Cichlid Aquarium Plants; African Cichlid Plants; Aquarium Co-Op; background Plants; bestsellers-resort; brand_live_plant; By Fish Tank Type_Goldfish Aquarium Plants; Easy Plants; Goldfish Plants; light-requirements_medium-light-plants; Live Plant; live-plants; Medium Light Plants; placement_background-plants; type_easy-aquarium-plants; USA_OK; wet_plant,https://aquariumcoop.com/products/corkscrew-vallisneria,Aquarium Co-Op,No
Creeping jenny,Creeping Jenny,Aquarium Plants Factory,Mid-Ground / Background Plants,Buy 2 Get 1 Free; Freshwater; Lysimachia,https://aquariumplantsfactory.com/products/lysimachia-nummularia,Aquarium Plants Factory,No
Crinum calamistratum,Crinum Calamistratum,Aquarium Plants Factory,Mid-Ground / Background Plants,Buy 2 Get 1 Free; Crinum,https://aquariumplantsfactory.com/products/crinum-calamistratum,Aquarium Plants Factory,Yes
Crinum calamistratum,Crinum Calamistratum,ASA,Aquatic Plant,aquarium plant; Aquarium Plants; Aquatic Plants; Availability_In Stock; background; bulb; Care_Medium; Collection_Aquarium Plants; hot; instock; Light_High; Light_Medium; Origin_Africa; Price_5.00-15.99,https://buceplant.com/products/crinum-calamistratum,Buce Plant,Yes
Crinum thaianum,Crinum Thaianum,ACW,Aquatic Plant,aquarium plant; aquarium plants; Aquatic Plants; Availability_In Stock; background; Buce Friday; bulb; Care_Medium; Collection_Aquarium Plants; instock; Light_Medium; Origin_Asia; Price_5.00-15.99,https://buceplant.com/products/crinum-thaianum-bulbs,Buce Plant,No
,Cryptocoryne 'Tropica',ACW,Cryptocoryne,Aquarium Plant; aquarium plants; Aquatic Plants; Availability_In Stock; Availability_On SALE; Care_Easy; Collection_Aquarium Plants; Collection_Cryptocoryne; cryptober; Cryptocoryne; instock; Light_Low; Light_Medium; limited quantity; Low Tech; Midground; Origin_Asia; Price_0.99-4.99; Price_16.00-24.99; Price_5.00-15.99,https://buceplant.com/products/cryptocoryne-tropica,Buce Plant,No
Cryptocoryne affinis,Cryptocoryne Affinis Red,Aquarium Plants Factory,,Buy 2 Get 1 Free; Cryptocoryne; Freshwater,https://aquariumplantsfactory.com/products/cryptocoryne-wendtii-affinis-red,Aquarium Plants Factory,Yes
Cryptocoryne affinis,Cryptocoryne Affinis Red Vitro Culture,Aquarium Plants Factory,,Buy 2 Get 1 Free; Cryptocoryne,https://aquariumplantsfactory.com/products/cryptocoryne-affinis-red-in-vitro,Aquarium Plants Factory,Yes
Cryptocoryne affinis,Cryptocoryne Affinis Red,CPA,Cryptocoryne,Aquarium Plant; aquarium plants; Aquatic Plants; Availability_In Stock; Buce Friday; Care_Easy; Collection_Aquarium Plants; Collection_Cryptocoryne; cryptober; Cryptocoryne; epiphyte; instock; Light_Low; limited quantity; Low Tech; Midground; Price_5.00-15.99,https://buceplant.com/products/cryptocoryne-affinis-red,Buce Plant,Yes
Cryptocoryne affinis,Cryptocoryne Affinis Red Tissue Culture,UNSTC,Cryptocoryne,Aquarium Plant; aquarium plants; Aquatic Plants; Availability_In Stock; Care_Easy; Collection_Aquarium Plants; Collection_Cryptocoryne; Collection_Tissue Culture; cryptober; Cryptocoryne; epiphyte; instock; Light_Low; limited quantity; Low Tech; Midground; Price_5.00-15.99; tissue culture,https://buceplant.com/products/cryptocoryne-affinis-red-tissue-culture,Buce Plant,Yes
Cryptocoryne affinis,Cryptocoryne Affinis UNS Tissue Culture,UNSTC,Cryptocoryne,Aquarium Plant; aquarium plants; Aquatic Plants; Care_Easy; Collection_Aquarium Plants; Collection_Cryptocoryne; Collection_Tissue Culture; cryptober; Cryptocoryne; Light_Low; Light_Medium; Low Tech; Midground; oos; Origin_Asia; Price_5.00-15.99; Tissue Culture,https://buceplant.com/products/cryptocoryne-affinis,Buce Plant,Yes
Cryptocoryne albida,Cryptocoryne Albida Red,Aquarium Plants Factory,,Buy 2 Get 1 Free; Cryptocoryne,https://aquariumplantsfactory.com/products/cryptocoryne-albida-red,Aquarium Plants Factory,Yes
Cryptocoryne albida,Cryptocoryne Albida Red Vitro Culture,Aquarium Plants Factory,Tissue Culture Plants,Cryptocoryne; In Vitro Tissue Culture,https://aquariumplantsfactory.com/products/cryptocoryne-albida-red-vitro-culture,Aquarium Plants Factory,Yes
Cryptocoryne albida,Cryptocoryne Albida Red Tissue Culture,UNSTC,Cryptocoryne,Aquarium Plant; aquarium plants; Aquatic Plants; Availability_In Stock; Care_Difficult; Care_Medium; Collection_Aquarium Plants; Collection_Cryptocoryne; Collection_Tissue Culture; cryptober; Cryptocoryne; instock; Light_Low; Light_Medium; Low Tech; Midground; Origin_Asia; Price_16.00-24.99; red aquarium plants; red plant; Tissue Culture,https://buceplant.com/products/cryptocoryne-albida-red-tissue-culture,Buce Plant,Yes
Cryptocoryne albida,Cryptocoryne Albida Costata,ACW,Aquatic Plant,Aquarium Plant; aquarium plants; Background; Care_Easy; Collection_Aquarium Plants; Collection_Cryptocoryne; cryptober; Cryptocoryne; Light_Low; Light_Medium; Low Tech; Midground; oos; Origin_Asia; Price_5.00-15.99,https://buceplant.com/products/cryptocoryne-costata,Buce Plant,Yes
Cryptocoryne axelrodi,Cryptocoryne Axelrodi Vitro Culture,Aquarium Plants Factory,Mid-Ground / Background Plants,Cryptocoryne; In Vitro Tissue Culture,https://aquariumplantsfactory.com/products/cryptocoryne-axelrodi-in-vitro,Aquarium Plants Factory,Yes
Cryptocoryne axelrodi,Cryptocoryne Axelrodi,ACW,Cryptocoryne,aquarium plants; Aquatic Plants; Availability_In Stock; Buce Friday; Collection_Aquarium Plants; Collection_Cryptocoryne; cryptober; Cryptocoryne; instock; Origin_South America; Price_0.99-4.99; Price_5.00-15.99,https://buceplant.com/products/cryptocoryne-axelrodii,Buce Plant,Yes
Cryptocoryne axelrodi,Cryptocoryne Axelrodi Tissue Culture,UNSTC,Cryptocoryne,Aquarium Plant; aquarium plants; Aquatic Plants; Availability_In Stock; Buce Friday; Care_Easy; Collection_Aquarium Plants; Collection_Cryptocoryne; Collection_Tissue Culture; cryptober; Cryptocoryne; epiphyte; instock; Light_Low; Low Tech; Midground; Price_5.00-15.99; tissue culture,https://buceplant.com/products/cryptocoryne-axelrodi-tissue-culture,Buce Plant,Yes
Cryptocoryne balansae,Cryptocoryne Balansae,Aquarium Plants Factory,Mid-Ground / Background Plants,Buy 2 Get 1 Free; Cryptocoryne; Freshwater,https://aquariumplantsfactory.com/products/cryptocoryne-balansae,Aquarium Plants Factory,Yes
Cryptocoryne balansae,Cryptocoryne Balansae Vitro Culture,Aquarium Plants Factory,Tissue Culture Plants,Cryptocoryne; In Vitro Tissue Culture,https://aquariumplantsfactory.com/products/cryptocoryne-balansae-vitro-culture,Aquarium Plants Factory,Yes
Cryptocoryne balansae,Cryptocoryne Balansae,ACW,Cryptocoryne,Aquarium Plant; aquarium plants; Aquatic Plants; Background; Buce Friday; Care_Medium; Collection_Aquarium Plants; Collection_Cryptocoryne; cryptober; Cryptocoryne; Light_High; Light_Low; Light_Medium; Low Tech; Midground; oos; Origin_Asia; Price_16.00-24.99; Price_25.00-39.99; Price_5.00-15.99,https://buceplant.com/products/cryptocoryne-balansae,Buce Plant,Yes
Cryptocoryne balansae,Cryptocoryne Balansae UNS Tissue Culture,UNSTC,Aquatic Plant,Aquarium Plant; aquarium plants; background; Care_Medium; Collection_Aquarium Plants; Collection_Cryptocoryne; Collection_Tissue Culture; cryptober; Cryptocoryne; Light_Low; Light_Medium; Low Tech; oos; Origin_Asia; Price_5.00-15.99; tissue culture; UNS,https://buceplant.com/products/cryptocoryne-balansae-uns-tissue-culture,Buce Plant,Yes
Cryptocoryne becketii,Cryptocoryne Becketii,Aquarium Plants Factory,Foreground / Mid-Ground Plants,Buy 2 Get 1 Free; Cryptocoryne; Freshwater,https://aquariumplantsfactory.com/products/cryptocoryne-becketii,Aquarium Plants Factory,No
Cryptocoryne beckettii,Cryptocoryne Beckettii Vitro Culture,Aquarium Plants Factory,Mid-Ground / Background Plants,Cryptocoryne; In Vitro Tissue Culture,https://aquariumplantsfactory.com/products/cryptocoryne-beckettii-in-vitro,Aquarium Plants Factory,Yes
Cryptocoryne beckettii,Cryptocoryne Beckettii 'Petchii' UNS Tissue Culture,UNSTC,Aquatic Plant,Aquarium Plant; aquarium plants; Aquatic Plants; Availability_In Stock; Background; Buce Friday; Care_Medium; Collection_Aquarium Plants; Collection_Cryptocoryne; Collection_Tissue Culture; cryptober; Cryptocoryne; instock; Light_Low; Light_Medium; Low Tech; Midground; Origin_Asia; Price_5.00-15.99; Tissue Culture,https://buceplant.com/products/cryptocoryne-beckettii-petchii,Buce Plant,Yes
Cryptocoryne beckettii,Cryptocoryne Beckettii UNS Tissue Culture,UNSTC,Aquatic Plant,Aquarium Plant; aquarium plants; Availability_In Stock; Availability_On SALE; Care_Medium; Collection_Aquarium Plants; Collection_Cryptocoryne; Collection_Tissue Culture; cryptober; Cryptocoryne; instock; Light_Low; Light_Medium; limited quantity; Low Tech; Midground; Origin_Asia; Price_5.00-15.99; Tissue Culture,https://buceplant.com/products/cryptocoryne-beckettii-tissue-culture,Buce Plant,Yes
Cryptocoryne beckettii,Cryptocoryne Beckettii,ACW,Cryptocoryne,Aquarium Plant; aquarium plants; Aquatic Plants; Availability_In Stock; Care_Medium; Collection_Aquarium Plants; Collection_Cryptocoryne; cryptober; Cryptocoryne; instock; Light_Low; Light_Medium; Low Tech; Midground; mother's day deals; Origin_Asia; Price_0.99-4.99; Price_5.00-15.99; stocking stuffers & gift ideas,https://buceplant.com/products/cryptocoryne-becketii,Buce Plant,Yes
Cryptocoryne blassii,Cryptocoryne Blassii,ACW,Cryptocoryne,Aquarium Plant; aquarium plants; Care_Medium; Collection_Aquarium Plants; Collection_Cryptocoryne; cryptober; Cryptocoryne; Light_Low; Light_Medium; Low Tech; Midground; mother's day deals; oos; Origin_Asia; Price_0.99-4.99; Price_16.00-24.99; Price_5.00-15.99,https://buceplant.com/products/cryptocoryne-blassii,Buce Plant,No
Cryptocoryne crispatula,Cryptocoryne crispatula Tissue Culture,Aquarium Co-Op,Live Plants,brand_live_plant; Easy Aquarium Plants; Easy Plants; Live Plant; live-plants; type_easy-aquarium-plants; type_Tissue-Culture; wet_plant,https://aquariumcoop.com/products/cryptocoryne-crispatula,Aquarium Co-Op,Yes
Cryptocoryne crispatula,Cryptocoryne Crispatula Tonkinensis UNS Tissue Culture,UNSTC,Cryptocoryne,Aquarium Plant; aquarium plants; Aquatic Plants; Care_Easy; Collection_Aquarium Plants; Collection_Cryptocoryne; Collection_Tissue Culture; cryptober; Cryptocoryne; Light_Low; Light_Medium; Low Tech; Midground; oos; Origin_Asia; Price_5.00-15.99; Tissue Culture,https://buceplant.com/products/cryptocoryne-tonkinensis,Buce Plant,Yes
Cryptocoryne ferruginea,Cryptocoryne Ferruginea Sekadauensis Vitro Culture,Aquarium Plants Factory,Mid-Ground / Background Plants,Cryptocoryne; Freshwater; In Vitro Tissue Culture; Sale,https://aquariumplantsfactory.com/products/cryptocoryne-ferruginea-sekadauensis-in-vitro,Aquarium Plants Factory,Yes
Cryptocoryne ferruginea,Cryptocoryne Ferruginea Sekadauensis UNS Tissue Culture,UNSTC,Aquatic Plant,Aquarium Plant; aquarium plants; Care_Easy; Collection_Aquarium Plants; Collection_Cryptocoryne; Collection_Tissue Culture; cryptober; Cryptocoryne; Light_Low; Light_Medium; oos; Price_5.00-15.99; tissue culture,https://buceplant.com/products/cryptocoryne-ferruginea-sekadauensis-tissue-culture,Buce Plant,Yes
Cryptocoryne florida,Cryptocoryne Florida Sunset,CPA,Aquatic Plant,Aquarium Plant; aquarium plants; Availability_In Stock; Collection_Aquarium Plants; Collection_Cryptocoryne; cryptober; Cryptocoryne; instock; Price_5.00-15.99,https://buceplant.com/products/cryptocoryne-florida-sunset,Buce Plant,No
Cryptocoryne green,Cryptocoryne Green Gecko,Aquarium Plants Factory,,Buy 2 Get 1 Free; Cryptocoryne,https://aquariumplantsfactory.com/products/cryptocoryne-green-gecko,Aquarium Plants Factory,Yes
Cryptocoryne green,Cryptocoryne Green Gecko Vitro Culture,Aquarium Plants Factory,Tissue Culture Plants,Cryptocoryne; In Vitro Tissue Culture,https://aquariumplantsfactory.com/products/cryptocoryne-green-gecko-in-vitro,Aquarium Plants Factory,Yes
Cryptocoryne lucens,Cryptocoryne Lucens,Aquarium Plants Factory,,Buy 2 Get 1 Free; Cryptocoryne,https://aquariumplantsfactory.com/products/cryptocoryne-lucens,Aquarium Plants Factory,Yes
Cryptocoryne lucens,Cryptocoryne Lucens Vitro Culture,Aquarium Plants Factory,Tissue Culture Plants,Cryptocoryne; Freshwater; In Vitro Tissue Culture,https://aquariumplantsfactory.com/products/cryptocoryne-lucens-in-vitro,Aquarium Plants Factory,Yes
Cryptocoryne lucens,Cryptocoryne Lucens,Plants,Live Plants,Aquarium Co-Op; brand_live_plant; By Fish Tank Type_Betta Aquarium Plants; Cryptocoryne Aquarium Plants; Cryptocoryne Plants; Easy Plants; Foreground Plants; light-requirements_low-light-plants; Live Plant; live-plants; Low Light Plants; meta-related-article-foreground-plants; meta-related-article-how-to-plant; meta-related-article-midground-plants; meta-related-article-root-tabs; meta-related-article-why-is-my-cryptocoryne-plant-melting; Midground Plants; Nano Aquarium Plants; Nano Plants; placement_foreground-plants; placement_midground-plants; type_crypts; type_easy-aquarium-plants; USA_OK; wet_plant,https://aquariumcoop.com/products/cryptocoryne-lucens,Aquarium Co-Op,Yes
